t	I
1151.026169	2.937909
1151.102464	4.162224
1151.178759	5.528388
1151.255055	6.801761
1151.33135	7.662436
1151.407645	7.844912
1151.48394	7.297887
1151.560235	6.218502
1151.63653	4.924295
1151.712825	3.687934
1151.78912	2.657703
1151.865415	1.870406
1151.941711	1.29997
1152.018006	0.898884
1152.094301	0.620787
1152.170596	0.428622
1152.246891	0.2954
1152.323186	0.202404
1152.399481	0.137104
1152.475776	0.091386
1152.552071	0.059971
1152.628367	0.039091
1152.704662	0.025729
1152.780957	0.017451
1152.857252	0.012448
1152.933547	0.009482
1153.009842	0.007747
1153.086137	0.006744
1153.162432	0.006186
1153.238727	0.005909
1153.315023	0.005815
1153.391318	0.005855
1153.467613	0.005965
1153.543908	0.006019
1153.620203	0.00591
1153.696498	0.005681
1153.772793	0.005591
1153.849088	0.006171
1153.925383	0.008375
1154.001678	0.013819
1154.077974	0.025026
1154.154269	0.04565
1154.230564	0.080629
1154.306859	0.13619
1154.383154	0.219787
1154.459449	0.340224
1154.535744	0.507816
1154.612039	0.733887
1154.688334	1.02931
1154.76463	1.402732
1154.840925	1.859177
1154.91722	2.398683
1154.993515	3.013897
1155.06981	3.686099
1155.146105	4.380143
1155.2224	5.03997
1155.298695	5.588096
1155.37499	5.934599
1155.451286	5.999571
1155.527581	5.744047
1155.603876	5.192763
1155.680171	4.431206
1155.756466	3.575779
1155.832761	2.735493
1155.909056	1.986649
1155.985351	1.367718
1156.061646	0.887422
1156.137942	0.536093
1156.214237	0.294734
1156.290532	0.140972
1156.366827	0.053051
1156.443122	0.012429
1156.519417	0.004558
1156.595712	0.018115
1156.672007	0.044125
1156.748302	0.075845
1156.824598	0.108791
1156.900893	0.14021
1156.977188	0.168421
1157.053483	0.192595
1157.129778	0.212631
1157.206073	0.22872
1157.282368	0.241064
1157.358663	0.250158
1157.434958	0.257048
1157.511254	0.262876
1157.587549	0.268057
1157.663844	0.272256
1157.740139	0.275471
1157.816434	0.278657
1157.892729	0.282646
1157.969024	0.286835
1158.045319	0.289661
1158.121614	0.290063
1158.19791	0.287853
1158.274205	0.283037
1158.3505	0.275452
1158.426795	0.264982
1158.50309	0.251736
1158.579385	0.23607
1158.65568	0.218662
1158.731975	0.200508
1158.80827	0.182793
1158.884565	0.166879
1158.960861	0.154403
1159.037156	0.147154
1159.113451	0.146658
1159.189746	0.153705
1159.266041	0.168167
1159.342336	0.18937
1159.418631	0.21677
1159.494926	0.250132
1159.571221	0.288822
1159.647517	0.331009
1159.723812	0.373836
1159.800107	0.41437
1159.876402	0.449983
1159.952697	0.47762
1160.028992	0.493405
1160.105287	0.493875
1160.181582	0.477799
1160.257877	0.446982
1160.334173	0.406165
1160.410468	0.362915
1160.486763	0.327719
1160.563058	0.314111
1160.639353	0.338706
1160.715648	0.420838
1160.791943	0.581462
1160.868238	0.840908
1160.944533	1.214651
1161.020829	1.706152
1161.097124	2.297073
1161.173419	2.937655
1161.249714	3.543521
1161.326009	4.007398
1161.402304	4.229339
1161.478599	4.155735
1161.554894	3.804776
1161.631189	3.259102
1161.707485	2.629557
1161.78378	2.015524
1161.860075	1.483169
1161.93637	1.063141
1162.012665	0.758518
1162.08896	0.555456
1162.165255	0.43269
1162.24155	0.367999
1162.317845	0.341522
1162.394141	0.337054
1162.470436	0.342382
1162.546731	0.349035
1162.623026	0.351566
1162.699321	0.346786
1162.775616	0.333457
1162.851911	0.312295
1162.928206	0.285502
1163.004501	0.255665
1163.080797	0.224837
1163.157092	0.194428
1163.233387	0.16561
1163.309682	0.139503
1163.385977	0.116852
1163.462272	0.097573
1163.538567	0.080852
1163.614862	0.0659
1163.691157	0.052566
1163.767453	0.041105
1163.843748	0.031685
1163.920043	0.024387
1163.996338	0.019453
1164.072633	0.017176
1164.148928	0.017616
1164.225223	0.020573
1164.301518	0.025701
1164.377813	0.032544
1164.454108	0.040644
1164.530404	0.049632
1164.606699	0.058997
1164.682994	0.067778
1164.759289	0.074861
1164.835584	0.079647
1164.911879	0.082137
1164.988174	0.08237
1165.064469	0.08016
1165.140764	0.075462
1165.21706	0.068759
1165.293355	0.06094
1165.36965	0.052982
1165.445945	0.04582
1165.52224	0.040286
1165.598535	0.03694
1165.67483	0.036023
1165.751125	0.037686
1165.82742	0.042047
1165.903716	0.048785
1165.980011	0.05689
1166.056306	0.065072
1166.132601	0.072296
1166.208896	0.077772
1166.285191	0.080794
1166.361486	0.080883
1166.437781	0.078017
1166.514076	0.072643
1166.590372	0.065442
1166.666667	0.05694
1166.742962	0.047362
1166.819257	0.036984
1166.895552	0.02649
1166.971847	0.016811
1167.048142	0.008798
1167.124437	0.00321
1167.200732	0.000961
1167.277028	0.003338
1167.353323	0.011976
1167.429618	0.02862
1167.505913	0.054838
1167.582208	0.091862
1167.658503	0.140654
1167.734798	0.202662
1167.811093	0.28208
1167.887388	0.390264
1167.963684	0.552727
1168.039979	0.819076
1168.116274	1.275183
1168.192569	2.053109
1168.268864	3.324504
1168.345159	5.24417
1168.421454	7.795347
1168.497749	10.547578
1168.574044	12.567353
1168.65034	12.887627
1168.726635	11.344686
1168.80293	8.74455
1168.879225	6.106822
1168.95552	4.006175
1169.031815	2.542347
1169.10811	1.589688
1169.184405	0.985815
1169.2607	0.604071
1169.336995	0.361953
1169.413291	0.209305
1169.489586	0.11542
1169.565881	0.06032
1169.642176	0.030126
1169.718471	0.015057
1169.794766	0.008611
1169.871061	0.007026
1169.947356	0.008706
1170.023651	0.013597
1170.099947	0.022616
1170.176242	0.03718
1170.252537	0.058808
1170.328832	0.088869
1170.405127	0.128583
1170.481422	0.17914
1170.557717	0.241793
1170.634012	0.318204
1170.710307	0.411244
1170.786603	0.525957
1170.862898	0.670352
1170.939193	0.856229
1171.015488	1.100209
1171.091783	1.424244
1171.168078	1.853831
1171.244373	2.411808
1171.320668	3.106206
1171.396963	3.912775
1171.473259	4.75707
1171.549554	5.507974
1171.625849	6.000315
1171.702144	6.094582
1171.778439	5.747352
1171.854734	5.038605
1171.931029	4.130092
1172.007324	3.190185
1172.083619	2.339831
1172.159915	1.639546
1172.23621	1.10262
1172.312505	0.714319
1172.3888	0.447358
1172.465095	0.272122
1172.54139	0.162305
1172.617685	0.096959
1172.69398	0.060387
1172.770275	0.041321
1172.846571	0.03206
1172.922866	0.027725
1172.999161	0.025609
1173.075456	0.024521
1173.151751	0.024125
1173.228046	0.024394
1173.304341	0.025322
1173.380636	0.026819
1173.456931	0.028669
1173.533227	0.030526
1173.609522	0.031913
1173.685817	0.032209
1173.762112	0.030823
1173.838407	0.027586
1173.914702	0.022957
1173.990997	0.017736
1174.067292	0.012629
1174.143587	0.008159
1174.219883	0.004777
1174.296178	0.002781
1174.372473	0.002131
1174.448768	0.002495
1174.525063	0.003445
1174.601358	0.004615
1174.677653	0.005802
1174.753948	0.007022
1174.830243	0.008485
1174.906538	0.010491
1174.982834	0.013326
1175.059129	0.017209
1175.135424	0.022323
1175.211719	0.028932
1175.288014	0.037485
1175.364309	0.048632
1175.440604	0.063186
1175.516899	0.082022
1175.593194	0.105751
1175.66949	0.134259
1175.745785	0.166654
1175.82208	0.201891
1175.898375	0.239484
1175.97467	0.279797
1176.050965	0.324298
1176.12726	0.376564
1176.203555	0.443915
1176.27985	0.538788
1176.356146	0.679376
1176.432441	0.889594
1176.508736	1.197857
1176.585031	1.632992
1176.661326	2.214989
1176.737621	2.939555
1176.813916	3.759273
1176.890211	4.570269
1176.966506	5.219675
1177.042802	5.547374
1177.119097	5.453292
1177.195392	4.949685
1177.271687	4.157144
1177.347982	3.246845
1177.424277	2.372487
1177.500572	1.631087
1177.576867	1.059976
1177.653162	0.654588
1177.729458	0.389392
1177.805753	0.232623
1177.882048	0.153777
1177.958343	0.126591
1178.034638	0.129966
1178.110933	0.148013
1178.187228	0.169741
1178.263523	0.188608
1178.339818	0.201732
1178.416114	0.208586
1178.492409	0.209532
1178.568704	0.205006
1178.644999	0.195654
1178.721294	0.182758
1178.797589	0.168287
1178.873884	0.154563
1178.950179	0.143726
1179.026474	0.137287
1179.10277	0.136092
1179.179065	0.140448
1179.25536	0.149713
1179.331655	0.161634
1179.40795	0.172619
1179.484245	0.179226
1179.56054	0.179785
1179.636835	0.175192
1179.71313	0.169127
1179.789425	0.168449
1179.865721	0.184139
1179.942016	0.232697
1180.018311	0.338026
1180.094606	0.533943
1180.170901	0.866712
1180.247196	1.39531
1180.323491	2.184756
1180.399786	3.284933
1180.476081	4.686052
1180.552377	6.252819
1180.628672	7.677547
1180.704967	8.538715
1180.781262	8.510418
1180.857557	7.58806
1180.933852	6.098224
1181.010147	4.476894
1181.086442	3.045022
1181.162737	1.939905
1181.239033	1.164696
1181.315328	0.661021
1181.391623	0.357608
1181.467918	0.192045
1181.544213	0.116456
1181.620508	0.096498
1181.696803	0.108503
1181.773098	0.136486
1181.849393	0.169728
1181.925689	0.201346
1182.001984	0.227468
1182.078279	0.246395
1182.154574	0.257806
1182.230869	0.262401
1182.307164	0.261817
1182.383459	0.258182
1182.459754	0.253456
1182.536049	0.249154
1182.612345	0.246438
1182.68864	0.246132
1182.764935	0.248688
1182.84123	0.254274
1182.917525	0.262972
1182.99382	0.275089
1183.070115	0.291285
1183.14641	0.311903
1183.222705	0.335828
1183.299001	0.360171
1183.375296	0.381313
1183.451591	0.396497
1183.527886	0.404742
1183.604181	0.406515
1183.680476	0.402723
1183.756771	0.394183
1183.833066	0.381984
1183.909361	0.367631
1183.985657	0.352284
1184.061952	0.336302
1184.138247	0.320002
1184.214542	0.304248
1184.290837	0.289574
1184.367132	0.27532
1184.443427	0.26043
1184.519722	0.244607
1184.596017	0.227991
1184.672313	0.210412
1184.748608	0.191784
1184.824903	0.172765
1184.901198	0.154364
1184.977493	0.137151
1185.053788	0.121154
1185.130083	0.106331
1185.206378	0.092859
1185.282673	0.080978
1185.358968	0.070744
1185.435264	0.06206
1185.511559	0.054854
1185.587854	0.049048
1185.664149	0.044398
1185.740444	0.040526
1185.816739	0.0371
1185.893034	0.033927
1185.969329	0.030977
1186.045624	0.028407
1186.12192	0.026412
1186.198215	0.025027
1186.27451	0.024097
1186.350805	0.023394
1186.4271	0.022744
1186.503395	0.022115
1186.57969	0.021574
1186.655985	0.021112
1186.73228	0.020551
1186.808576	0.019666
1186.884871	0.018351
1186.961166	0.016687
1187.037461	0.014897
1187.113756	0.013231
1187.190051	0.01186
1187.266346	0.010887
1187.342641	0.010389
1187.418936	0.010413
1187.495232	0.011021
1187.571527	0.012377
1187.647822	0.014732
1187.724117	0.018334
1187.800412	0.023424
1187.876707	0.030354
1187.953002	0.039663
1188.029297	0.05201
1188.105592	0.068078
1188.181888	0.088518
1188.258183	0.113976
1188.334478	0.145162
1188.410773	0.183042
1188.487068	0.22936
1188.563363	0.287674
1188.639658	0.364808
1188.715953	0.47269
1188.792248	0.630694
1188.868544	0.868282
1188.944839	1.226873
1189.021134	1.758345
1189.097429	2.515543
1189.173724	3.528193
1189.250019	4.759878
1189.326314	6.057228
1189.402609	7.135032
1189.478904	7.659
1189.5552	7.423942
1189.631495	6.495003
1189.70779	5.16789
1189.784085	3.786974
1189.86038	2.591325
1189.936675	1.677394
1190.01297	1.040152
1190.089265	0.627387
1190.16556	0.376641
1190.241855	0.233027
1190.318151	0.154804
1190.394446	0.112993
1190.470741	0.088963
1190.547036	0.07188
1190.623331	0.056553
1190.699626	0.041547
1190.775921	0.027605
1190.852216	0.016723
1190.928511	0.011913
1191.004807	0.017146
1191.081102	0.037127
1191.157397	0.07716
1191.233692	0.143314
1191.309987	0.242727
1191.386282	0.383523
1191.462577	0.574094
1191.538872	0.821942
1191.615167	1.132324
1191.691463	1.506466
1191.767758	1.938998
1191.844053	2.414988
1191.920348	2.907505
1191.996643	3.377071
1192.072938	3.774922
1192.149233	4.051713
1192.225528	4.170451
1192.301823	4.118022
1192.378119	3.908408
1192.454414	3.575925
1192.530709	3.164039
1192.607004	2.715994
1192.683299	2.268728
1192.759594	1.849139
1192.835889	1.472985
1192.912184	1.146851
1192.988479	0.871669
1193.064775	0.645444
1193.14107	0.464344
1193.217365	0.323136
1193.29366	0.216029
1193.369955	0.137603
1193.44625	0.083056
1193.522545	0.047917
1193.59884	0.027962
1193.675135	0.019372
1193.751431	0.018843
1193.827726	0.023652
1193.904021	0.031672
1193.980316	0.041194
1194.056611	0.050783
1194.132906	0.059432
1194.209201	0.066695
1194.285496	0.072458
1194.361791	0.076635
1194.438087	0.079184
1194.514382	0.080287
1194.590677	0.080363
1194.666972	0.079872
1194.743267	0.07913
1194.819562	0.078363
1194.895857	0.077856
1194.972152	0.077892
1195.048447	0.078517
1195.124743	0.079555
1195.201038	0.080961
1195.277333	0.082965
1195.353628	0.085627
1195.429923	0.088397
1195.506218	0.090483
1195.582513	0.091768
1195.658808	0.093123
1195.735103	0.095689
1195.811398	0.099958
1195.887694	0.105586
1195.963989	0.111888
1196.040284	0.118331
1196.116579	0.124677
1196.192874	0.130884
1196.269169	0.136917
1196.345464	0.142642
1196.421759	0.147935
1196.498054	0.152893
1196.57435	0.157807
1196.650645	0.162804
1196.72694	0.167572
1196.803235	0.171535
1196.87953	0.174078
1196.955825	0.174487
1197.03212	0.171948
1197.108415	0.165991
1197.18471	0.156857
1197.261006	0.145248
1197.337301	0.131858
1197.413596	0.117385
1197.489891	0.102914
1197.566186	0.090013
1197.642481	0.080297
1197.718776	0.074884
1197.795071	0.074306
1197.871366	0.078825
1197.947662	0.088549
1198.023957	0.103197
1198.100252	0.122075
1198.176547	0.144404
1198.252842	0.169543
1198.329137	0.197014
1198.405432	0.226559
1198.481727	0.258308
1198.558022	0.293223
1198.634318	0.333952
1198.710613	0.38573
1198.786908	0.456808
1198.863203	0.558482
1198.939498	0.704976
1199.015793	0.913033
1199.092088	1.200506
1199.168383	1.582912
1199.244678	2.066981
1199.320974	2.641169
1199.397269	3.265549
1199.473564	3.867046
1199.549859	4.347728
1199.626154	4.610134
1199.702449	4.593058
1199.778744	4.299144
1199.855039	3.794528
1199.931334	3.179019
1200.00763	2.548157
1200.083925	1.96991
1200.16022	1.480509
1200.236515	1.090639
1200.31281	0.794108
1200.389105	0.576006
1200.4654	0.419062
1200.541695	0.307422
1200.61799	0.228157
1200.694285	0.171408
1200.770581	0.130035
1200.846876	0.099141
1200.923171	0.075563
1200.999466	0.057326
1201.075761	0.043149
1201.152056	0.032118
1201.228351	0.023565
1201.304646	0.017038
1201.380941	0.012251
1201.457237	0.008968
1201.533532	0.006939
1201.609827	0.005902
1201.686122	0.005617
1201.762417	0.005879
1201.838712	0.006511
1201.915007	0.007364
1201.991302	0.008332
1202.067597	0.009371
1202.143893	0.010497
1202.220188	0.011741
1202.296483	0.013112
1202.372778	0.014632
1202.449073	0.016364
1202.525368	0.018293
1202.601663	0.020252
1202.677958	0.022149
1202.754253	0.024305
1202.830549	0.027486
1202.906844	0.032609
1202.983139	0.040553
1203.059434	0.052246
1203.135729	0.068746
1203.212024	0.090981
1203.288319	0.119233
1203.364614	0.15272
1203.440909	0.189564
1203.517205	0.227066
1203.5935	0.262144
1203.669795	0.292372
1203.74609	0.318454
1203.822385	0.348389
1203.89868	0.402984
1203.974975	0.522715
1204.05127	0.776074
1204.127565	1.267609
1204.203861	2.138336
1204.280156	3.539501
1204.356451	5.545212
1204.432746	7.979969
1204.509041	10.247518
1204.585336	11.449863
1204.661631	10.985173
1204.737926	9.101887
1204.814221	6.668197
1204.890517	4.467569
1204.966812	2.839813
1205.043107	1.777375
1205.119402	1.135045
1205.195697	0.760181
1205.271992	0.538682
1205.348287	0.398725
1205.424582	0.300729
1205.500877	0.225781
1205.577173	0.166499
1205.653468	0.121049
1205.729763	0.08983
1205.806058	0.073848
1205.882353	0.073825
1205.958648	0.089633
1206.034943	0.120314
1206.111238	0.164791
1206.187533	0.222668
1206.263828	0.294457
1206.340124	0.38136
1206.416419	0.485328
1206.492714	0.609675
1206.569009	0.7599
1206.645304	0.944295
1206.721599	1.174423
1206.797894	1.465377
1206.874189	1.834785
1206.950484	2.298898
1207.02678	2.864714
1207.103075	3.518605
1207.17937	4.214103
1207.255665	4.865075
1207.33196	5.354387
1207.408255	5.565825
1207.48455	5.431518
1207.560845	4.967089
1207.63714	4.267083
1207.713436	3.462545
1207.789731	2.671545
1207.866026	1.97132
1207.942321	1.39662
1208.018616	0.951648
1208.094911	0.623214
1208.171206	0.390547
1208.247501	0.231902
1208.323796	0.128268
1208.400092	0.064343
1208.476387	0.027993
1208.552682	0.009726
1208.628977	0.002623
1208.705272	0.002158
1208.781567	0.005607
1208.857862	0.011299
1208.934157	0.01816
1209.010452	0.025635
1209.086748	0.033707
1209.163043	0.042732
1209.239338	0.053105
1209.315633	0.06501
1209.391928	0.078352
1209.468223	0.09277
1209.544518	0.107649
1209.620813	0.12234
1209.697108	0.136503
1209.773404	0.150127
1209.849699	0.163218
1209.925994	0.175734
1210.002289	0.187846
1210.078584	0.1999
1210.154879	0.211899
1210.231174	0.223235
1210.307469	0.233041
1210.383764	0.2405
1210.46006	0.244552
1210.536355	0.243574
1210.61265	0.23591
1210.688945	0.220911
1210.76524	0.199501
1210.841535	0.174085
1210.91783	0.148581
1210.994125	0.128853
1211.07042	0.122931
1211.146715	0.140469
1211.223011	0.192078
1211.299306	0.289167
1211.375601	0.443692
1211.451896	0.666477
1211.528191	0.96413
1211.604486	1.335729
1211.680781	1.769566
1211.757076	2.239973
1211.833371	2.706813
1211.909667	3.121951
1211.985962	3.44335
1212.062257	3.650904
1212.138552	3.755215
1212.214847	3.793789
1212.291142	3.815365
1212.367437	3.858506
1212.443732	3.933335
1212.520027	4.014474
1212.596323	4.049429
1212.672618	3.980188
1212.748913	3.768135
1212.825208	3.409748
1212.901503	2.93683
1212.977798	2.404093
1213.054093	1.871286
1213.130388	1.387133
1213.206683	0.980551
1213.282979	0.660685
1213.359274	0.422607
1213.435569	0.254095
1213.511864	0.140848
1213.588159	0.069502
1213.664454	0.028634
1213.740749	0.008774
1213.817044	0.002463
1213.893339	0.004293
1213.969635	0.010529
1214.04593	0.018667
1214.122225	0.02724
1214.19852	0.035549
1214.274815	0.043142
1214.35111	0.049512
1214.427405	0.05437
1214.5037	0.058031
1214.579995	0.061212
1214.656291	0.064413
1214.732586	0.067527
1214.808881	0.069975
1214.885176	0.071052
1214.961471	0.070171
1215.037766	0.066941
1215.114061	0.061334
1215.190356	0.054145
1215.266651	0.047534
1215.342947	0.045377
1215.419242	0.053587
1215.495537	0.080708
1215.571832	0.138735
1215.648127	0.243773
1215.724422	0.416294
1215.800717	0.681049
1215.877012	1.065754
1215.953307	1.596222
1216.029603	2.285727
1216.105898	3.118793
1216.182193	4.03378
1216.258488	4.914409
1216.334783	5.60493
1216.411078	5.957648
1216.487373	5.897096
1216.563668	5.458617
1216.639963	4.768623
1216.716258	3.98196
1216.792554	3.223355
1216.868849	2.562976
1216.945144	2.022502
1217.021439	1.593745
1217.097734	1.256208
1217.174029	0.988399
1217.250324	0.772927
1217.326619	0.597401
1217.402914	0.453475
1217.47921	0.335694
1217.555505	0.240529
1217.6318	0.165433
1217.708095	0.108056
1217.78439	0.065967
1217.860685	0.036786
1217.93698	0.018264
1218.013275	0.008179
1218.08957	0.004292
1218.165866	0.004477
1218.242161	0.006885
1218.318456	0.010043
1218.394751	0.012953
1218.471046	0.015138
1218.547341	0.016527
1218.623636	0.017245
1218.699931	0.017463
1218.776226	0.017394
1218.852522	0.01728
1218.928817	0.017339
1219.005112	0.017724
1219.081407	0.018494
